	State	Action
1536	((3, 7), (('2', '2'), ('0', '1')))	aT
1537	((3, 7), (('2', '2'), ('0', '0')))	0
1538	((3, 7), (('3', '1'), ('1', '0')))	aT
1539	((3, 7), (('3', '0'), ('1', '1')))	aT
1540	((3, 7), (('2', '0'), ('0', '0')))	0
1541	((3, 7), (('3', '1'), ('1', '1')))	aT
1542	((3, 7), (('0', '0'), ('1', '1')))	0
1543	((3, 7), (('2', '0'), ('0', '1')))	0
1544	((3, 7), (('1', '1'), ('1', '0')))	0
1545	((3, 7), (('3', '2'), ('0', '0')))	0
1546	((3, 7), (('1', '1'), ('1', '1')))	0
1547	((3, 7), (('3', '2'), ('0', '1')))	aT
1548	((3, 7), 'sink')	0
1549	((3, 7), (('1', '2'), ('0', '0')))	0
1550	((3, 7), (('1', '2'), ('0', '1')))	aT
1551	((3, 7), (('2', '2'), ('1', '0')))	aT
1552	((3, 7), (('2', '0'), ('1', '0')))	0
1553	((3, 7), (('2', '2'), ('1', '1')))	aT
1554	((3, 7), (('2', '0'), ('1', '1')))	0
1555	((3, 7), (('0', '1'), ('0', '0')))	0
1556	((3, 7), (('3', '2'), ('1', '1')))	aT
1557	((3, 7), (('3', '2'), ('1', '0')))	aT
1558	((3, 7), (('0', '1'), ('0', '1')))	0
1559	((3, 7), (('2', '1'), ('0', '0')))	0
1560	((3, 7), (('1', '2'), ('1', '0')))	aT
1561	((3, 7), (('2', '1'), ('0', '1')))	0
1562	((3, 7), (('1', '0'), ('0', '1')))	0
1563	((3, 7), (('3', '0'), ('0', '0')))	0
1564	((3, 7), (('1', '0'), ('0', '0')))	0
1565	((3, 7), (('1', '2'), ('1', '1')))	aT
1566	((3, 7), (('0', '0'), ('0', '0')))	0
1567	((3, 7), (('3', '0'), ('0', '1')))	aT
1568	((4, 0), (('3', '1'), ('0', '0')))	3
1569	((4, 0), (('0', '0'), ('0', '1')))	1
1570	((4, 0), (('3', '1'), ('0', '1')))	1
1571	((4, 0), (('1', '1'), ('0', '0')))	3
1572	((4, 0), (('1', '1'), ('0', '1')))	3
1573	((4, 0), (('0', '2'), ('0', '0')))	3
1574	((4, 0), (('2', '1'), ('1', '0')))	3
1575	((4, 0), (('0', '1'), ('1', '0')))	3
1576	((4, 0), (('2', '1'), ('1', '1')))	3
1577	((4, 0), (('0', '1'), ('1', '1')))	3
1578	((4, 0), (('0', '2'), ('1', '0')))	3
1579	((4, 0), (('1', '0'), ('1', '0')))	3
1580	((4, 0), (('0', '0'), ('1', '0')))	1
1581	((4, 0), (('0', '2'), ('1', '1')))	3
1582	((4, 0), (('0', '2'), ('0', '1')))	1
1583	((4, 0), (('1', '0'), ('1', '1')))	3
1584	((4, 0), (('3', '0'), ('1', '0')))	aT
1585	((4, 0), (('2', '2'), ('0', '1')))	1
1586	((4, 0), (('2', '2'), ('0', '0')))	3
1587	((4, 0), (('3', '1'), ('1', '0')))	aT
1588	((4, 0), (('3', '0'), ('1', '1')))	aT
1589	((4, 0), (('2', '0'), ('0', '0')))	1
1590	((4, 0), (('3', '1'), ('1', '1')))	aT
1591	((4, 0), (('0', '0'), ('1', '1')))	1
1592	((4, 0), (('2', '0'), ('0', '1')))	1
1593	((4, 0), (('1', '1'), ('1', '0')))	3
1594	((4, 0), (('3', '2'), ('0', '0')))	3
1595	((4, 0), (('1', '1'), ('1', '1')))	3
1596	((4, 0), (('3', '2'), ('0', '1')))	1
1597	((4, 0), 'sink')	0
1598	((4, 0), (('1', '2'), ('0', '0')))	3
1599	((4, 0), (('1', '2'), ('0', '1')))	3
1600	((4, 0), (('2', '2'), ('1', '0')))	1
1601	((4, 0), (('2', '0'), ('1', '0')))	1
1602	((4, 0), (('2', '2'), ('1', '1')))	1
1603	((4, 0), (('2', '0'), ('1', '1')))	1
1604	((4, 0), (('0', '1'), ('0', '0')))	3
1605	((4, 0), (('3', '2'), ('1', '1')))	aT
1606	((4, 0), (('3', '2'), ('1', '0')))	aT
1607	((4, 0), (('0', '1'), ('0', '1')))	3
1608	((4, 0), (('2', '1'), ('0', '0')))	3
1609	((4, 0), (('1', '2'), ('1', '0')))	3
1610	((4, 0), (('2', '1'), ('0', '1')))	3
1611	((4, 0), (('1', '0'), ('0', '1')))	3
1612	((4, 0), (('3', '0'), ('0', '0')))	3
1613	((4, 0), (('1', '0'), ('0', '0')))	3
1614	((4, 0), (('1', '2'), ('1', '1')))	3
1615	((4, 0), (('0', '0'), ('0', '0')))	1
1616	((4, 0), (('3', '0'), ('0', '1')))	1
1617	((4, 1), (('3', '1'), ('0', '0')))	2
1618	((4, 1), (('0', '0'), ('0', '1')))	2
1619	((4, 1), (('3', '1'), ('0', '1')))	1
1620	((4, 1), (('1', '1'), ('0', '0')))	2
1621	((4, 1), (('1', '1'), ('0', '1')))	2
1622	((4, 1), (('0', '2'), ('0', '0')))	2
1623	((4, 1), (('2', '1'), ('1', '0')))	2
1624	((4, 1), (('0', '1'), ('1', '0')))	2
1625	((4, 1), (('2', '1'), ('1', '1')))	2
1626	((4, 1), (('0', '1'), ('1', '1')))	2
1627	((4, 1), (('0', '2'), ('1', '0')))	3
1628	((4, 1), (('1', '0'), ('1', '0')))	2
1629	((4, 1), (('0', '0'), ('1', '0')))	2
1630	((4, 1), (('0', '2'), ('1', '1')))	3
1631	((4, 1), (('0', '2'), ('0', '1')))	2
1632	((4, 1), (('1', '0'), ('1', '1')))	2
1633	((4, 1), (('3', '0'), ('1', '0')))	aT
1634	((4, 1), (('2', '2'), ('0', '1')))	2
1635	((4, 1), (('2', '2'), ('0', '0')))	2
1636	((4, 1), (('3', '1'), ('1', '0')))	aT
1637	((4, 1), (('3', '0'), ('1', '1')))	aT
1638	((4, 1), (('2', '0'), ('0', '0')))	2
1639	((4, 1), (('3', '1'), ('1', '1')))	aT
1640	((4, 1), (('0', '0'), ('1', '1')))	2
1641	((4, 1), (('2', '0'), ('0', '1')))	2
1642	((4, 1), (('1', '1'), ('1', '0')))	2
1643	((4, 1), (('3', '2'), ('0', '0')))	2
1644	((4, 1), (('1', '1'), ('1', '1')))	2
1645	((4, 1), (('3', '2'), ('0', '1')))	1
1646	((4, 1), 'sink')	0
1647	((4, 1), (('1', '2'), ('0', '0')))	2
1648	((4, 1), (('1', '2'), ('0', '1')))	2
1649	((4, 1), (('2', '2'), ('1', '0')))	1
1650	((4, 1), (('2', '0'), ('1', '0')))	2
1651	((4, 1), (('2', '2'), ('1', '1')))	1
1652	((4, 1), (('2', '0'), ('1', '1')))	2
1653	((4, 1), (('0', '1'), ('0', '0')))	2
1654	((4, 1), (('3', '2'), ('1', '1')))	aT
1655	((4, 1), (('3', '2'), ('1', '0')))	aT
1656	((4, 1), (('0', '1'), ('0', '1')))	2
1657	((4, 1), (('2', '1'), ('0', '0')))	2
1658	((4, 1), (('1', '2'), ('1', '0')))	2
1659	((4, 1), (('2', '1'), ('0', '1')))	2
1660	((4, 1), (('1', '0'), ('0', '1')))	2
1661	((4, 1), (('3', '0'), ('0', '0')))	2
1662	((4, 1), (('1', '0'), ('0', '0')))	2
1663	((4, 1), (('1', '2'), ('1', '1')))	2
1664	((4, 1), (('0', '0'), ('0', '0')))	2
1665	((4, 1), (('3', '0'), ('0', '1')))	1
1666	((4, 2), (('3', '1'), ('0', '0')))	0
1667	((4, 2), (('0', '0'), ('0', '1')))	0
1668	((4, 2), (('3', '1'), ('0', '1')))	aT
1669	((4, 2), (('1', '1'), ('0', '0')))	0
1670	((4, 2), (('1', '1'), ('0', '1')))	0
1671	((4, 2), (('0', '2'), ('0', '0')))	0
1672	((4, 2), (('2', '1'), ('1', '0')))	0
1673	((4, 2), (('0', '1'), ('1', '0')))	0
1674	((4, 2), (('2', '1'), ('1', '1')))	0
1675	((4, 2), (('0', '1'), ('1', '1')))	0
1676	((4, 2), (('0', '2'), ('1', '0')))	aT
1677	((4, 2), (('1', '0'), ('1', '0')))	0
1678	((4, 2), (('0', '0'), ('1', '0')))	0
1679	((4, 2), (('0', '2'), ('1', '1')))	aT
1680	((4, 2), (('0', '2'), ('0', '1')))	aT
1681	((4, 2), (('1', '0'), ('1', '1')))	0
1682	((4, 2), (('3', '0'), ('1', '0')))	aT
1683	((4, 2), (('2', '2'), ('0', '1')))	aT
1684	((4, 2), (('2', '2'), ('0', '0')))	0
1685	((4, 2), (('3', '1'), ('1', '0')))	aT
1686	((4, 2), (('3', '0'), ('1', '1')))	aT
1687	((4, 2), (('2', '0'), ('0', '0')))	0
1688	((4, 2), (('3', '1'), ('1', '1')))	aT
1689	((4, 2), (('0', '0'), ('1', '1')))	0
1690	((4, 2), (('2', '0'), ('0', '1')))	0
1691	((4, 2), (('1', '1'), ('1', '0')))	0
1692	((4, 2), (('3', '2'), ('0', '0')))	0
1693	((4, 2), (('1', '1'), ('1', '1')))	0
1694	((4, 2), (('3', '2'), ('0', '1')))	aT
1695	((4, 2), 'sink')	0
1696	((4, 2), (('1', '2'), ('0', '0')))	0
1697	((4, 2), (('1', '2'), ('0', '1')))	aT
1698	((4, 2), (('2', '2'), ('1', '0')))	aT
1699	((4, 2), (('2', '0'), ('1', '0')))	0
1700	((4, 2), (('2', '2'), ('1', '1')))	aT
1701	((4, 2), (('2', '0'), ('1', '1')))	0
1702	((4, 2), (('0', '1'), ('0', '0')))	0
1703	((4, 2), (('3', '2'), ('1', '1')))	aT
1704	((4, 2), (('3', '2'), ('1', '0')))	aT
1705	((4, 2), (('0', '1'), ('0', '1')))	0
1706	((4, 2), (('2', '1'), ('0', '0')))	0
1707	((4, 2), (('1', '2'), ('1', '0')))	aT
1708	((4, 2), (('2', '1'), ('0', '1')))	0
1709	((4, 2), (('1', '0'), ('0', '1')))	0
1710	((4, 2), (('3', '0'), ('0', '0')))	0
1711	((4, 2), (('1', '0'), ('0', '0')))	0
1712	((4, 2), (('1', '2'), ('1', '1')))	aT
1713	((4, 2), (('0', '0'), ('0', '0')))	0
1714	((4, 2), (('3', '0'), ('0', '1')))	aT
1715	((4, 3), (('3', '1'), ('0', '0')))	0
1716	((4, 3), (('0', '0'), ('0', '1')))	0
1717	((4, 3), (('3', '1'), ('0', '1')))	aT
1718	((4, 3), (('1', '1'), ('0', '0')))	0
1719	((4, 3), (('1', '1'), ('0', '1')))	0
1720	((4, 3), (('0', '2'), ('0', '0')))	0
1721	((4, 3), (('2', '1'), ('1', '0')))	0
1722	((4, 3), (('0', '1'), ('1', '0')))	0
1723	((4, 3), (('2', '1'), ('1', '1')))	0
1724	((4, 3), (('0', '1'), ('1', '1')))	0
1725	((4, 3), (('0', '2'), ('1', '0')))	aT
1726	((4, 3), (('1', '0'), ('1', '0')))	0
1727	((4, 3), (('0', '0'), ('1', '0')))	0
1728	((4, 3), (('0', '2'), ('1', '1')))	aT
1729	((4, 3), (('0', '2'), ('0', '1')))	aT
1730	((4, 3), (('1', '0'), ('1', '1')))	0
1731	((4, 3), (('3', '0'), ('1', '0')))	aT
1732	((4, 3), (('2', '2'), ('0', '1')))	aT
1733	((4, 3), (('2', '2'), ('0', '0')))	0
1734	((4, 3), (('3', '1'), ('1', '0')))	aT
1735	((4, 3), (('3', '0'), ('1', '1')))	aT
1736	((4, 3), (('2', '0'), ('0', '0')))	0
1737	((4, 3), (('3', '1'), ('1', '1')))	aT
1738	((4, 3), (('0', '0'), ('1', '1')))	0
1739	((4, 3), (('2', '0'), ('0', '1')))	0
1740	((4, 3), (('1', '1'), ('1', '0')))	0
1741	((4, 3), (('3', '2'), ('0', '0')))	0
1742	((4, 3), (('1', '1'), ('1', '1')))	0
1743	((4, 3), (('3', '2'), ('0', '1')))	aT
1744	((4, 3), 'sink')	0
1745	((4, 3), (('1', '2'), ('0', '0')))	0
1746	((4, 3), (('1', '2'), ('0', '1')))	aT
1747	((4, 3), (('2', '2'), ('1', '0')))	aT
1748	((4, 3), (('2', '0'), ('1', '0')))	0
1749	((4, 3), (('2', '2'), ('1', '1')))	aT
1750	((4, 3), (('2', '0'), ('1', '1')))	0
1751	((4, 3), (('0', '1'), ('0', '0')))	0
1752	((4, 3), (('3', '2'), ('1', '1')))	aT
1753	((4, 3), (('3', '2'), ('1', '0')))	aT
1754	((4, 3), (('0', '1'), ('0', '1')))	0
1755	((4, 3), (('2', '1'), ('0', '0')))	0
1756	((4, 3), (('1', '2'), ('1', '0')))	aT
1757	((4, 3), (('2', '1'), ('0', '1')))	0
1758	((4, 3), (('1', '0'), ('0', '1')))	0
1759	((4, 3), (('3', '0'), ('0', '0')))	0
1760	((4, 3), (('1', '0'), ('0', '0')))	0
1761	((4, 3), (('1', '2'), ('1', '1')))	aT
1762	((4, 3), (('0', '0'), ('0', '0')))	0
1763	((4, 3), (('3', '0'), ('0', '1')))	aT
1764	((4, 4), (('3', '1'), ('0', '0')))	0
1765	((4, 4), (('0', '0'), ('0', '1')))	0
1766	((4, 4), (('3', '1'), ('0', '1')))	0
1767	((4, 4), (('1', '1'), ('0', '0')))	0
1768	((4, 4), (('1', '1'), ('0', '1')))	0
1769	((4, 4), (('0', '2'), ('0', '0')))	0
1770	((4, 4), (('2', '1'), ('1', '0')))	0
1771	((4, 4), (('0', '1'), ('1', '0')))	0
1772	((4, 4), (('2', '1'), ('1', '1')))	0
1773	((4, 4), (('0', '1'), ('1', '1')))	0
1774	((4, 4), (('0', '2'), ('1', '0')))	3
1775	((4, 4), (('1', '0'), ('1', '0')))	0
1776	((4, 4), (('0', '0'), ('1', '0')))	0
1777	((4, 4), (('0', '2'), ('1', '1')))	3
1778	((4, 4), (('0', '2'), ('0', '1')))	0
1779	((4, 4), (('1', '0'), ('1', '1')))	0
1780	((4, 4), (('3', '0'), ('1', '0')))	aT
1781	((4, 4), (('2', '2'), ('0', '1')))	0
1782	((4, 4), (('2', '2'), ('0', '0')))	0
1783	((4, 4), (('3', '1'), ('1', '0')))	aT
1784	((4, 4), (('3', '0'), ('1', '1')))	aT
1785	((4, 4), (('2', '0'), ('0', '0')))	0
1786	((4, 4), (('3', '1'), ('1', '1')))	aT
1787	((4, 4), (('0', '0'), ('1', '1')))	0
1788	((4, 4), (('2', '0'), ('0', '1')))	0
1789	((4, 4), (('1', '1'), ('1', '0')))	0
1790	((4, 4), (('3', '2'), ('0', '0')))	0
1791	((4, 4), (('1', '1'), ('1', '1')))	0
1792	((4, 4), (('3', '2'), ('0', '1')))	0
1793	((4, 4), 'sink')	0
1794	((4, 4), (('1', '2'), ('0', '0')))	0
1795	((4, 4), (('1', '2'), ('0', '1')))	0
1796	((4, 4), (('2', '2'), ('1', '0')))	0
1797	((4, 4), (('2', '0'), ('1', '0')))	0
1798	((4, 4), (('2', '2'), ('1', '1')))	0
1799	((4, 4), (('2', '0'), ('1', '1')))	0
1800	((4, 4), (('0', '1'), ('0', '0')))	0
1801	((4, 4), (('3', '2'), ('1', '1')))	aT
1802	((4, 4), (('3', '2'), ('1', '0')))	aT
1803	((4, 4), (('0', '1'), ('0', '1')))	0
1804	((4, 4), (('2', '1'), ('0', '0')))	0
1805	((4, 4), (('1', '2'), ('1', '0')))	1
1806	((4, 4), (('2', '1'), ('0', '1')))	0
1807	((4, 4), (('1', '0'), ('0', '1')))	0
1808	((4, 4), (('3', '0'), ('0', '0')))	0
1809	((4, 4), (('1', '0'), ('0', '0')))	0
1810	((4, 4), (('1', '2'), ('1', '1')))	1
1811	((4, 4), (('0', '0'), ('0', '0')))	0
1812	((4, 4), (('3', '0'), ('0', '1')))	0
1813	((4, 5), (('3', '1'), ('0', '0')))	2
1814	((4, 5), (('0', '0'), ('0', '1')))	2
1815	((4, 5), (('3', '1'), ('0', '1')))	2
1816	((4, 5), (('1', '1'), ('0', '0')))	2
1817	((4, 5), (('1', '1'), ('0', '1')))	2
1818	((4, 5), (('0', '2'), ('0', '0')))	2
1819	((4, 5), (('2', '1'), ('1', '0')))	2
1820	((4, 5), (('0', '1'), ('1', '0')))	2
1821	((4, 5), (('2', '1'), ('1', '1')))	2
1822	((4, 5), (('0', '1'), ('1', '1')))	2
1823	((4, 5), (('0', '2'), ('1', '0')))	3
1824	((4, 5), (('1', '0'), ('1', '0')))	2
1825	((4, 5), (('0', '0'), ('1', '0')))	2
1826	((4, 5), (('0', '2'), ('1', '1')))	3
1827	((4, 5), (('0', '2'), ('0', '1')))	2
1828	((4, 5), (('1', '0'), ('1', '1')))	2
1829	((4, 5), (('3', '0'), ('1', '0')))	aT
1830	((4, 5), (('2', '2'), ('0', '1')))	2
1831	((4, 5), (('2', '2'), ('0', '0')))	2
1832	((4, 5), (('3', '1'), ('1', '0')))	aT
1833	((4, 5), (('3', '0'), ('1', '1')))	aT
1834	((4, 5), (('2', '0'), ('0', '0')))	2
1835	((4, 5), (('3', '1'), ('1', '1')))	aT
1836	((4, 5), (('0', '0'), ('1', '1')))	2
1837	((4, 5), (('2', '0'), ('0', '1')))	2
1838	((4, 5), (('1', '1'), ('1', '0')))	2
1839	((4, 5), (('3', '2'), ('0', '0')))	2
1840	((4, 5), (('1', '1'), ('1', '1')))	2
1841	((4, 5), (('3', '2'), ('0', '1')))	2
1842	((4, 5), 'sink')	0
1843	((4, 5), (('1', '2'), ('0', '0')))	2
1844	((4, 5), (('1', '2'), ('0', '1')))	2
1845	((4, 5), (('2', '2'), ('1', '0')))	2
1846	((4, 5), (('2', '0'), ('1', '0')))	2
1847	((4, 5), (('2', '2'), ('1', '1')))	2
1848	((4, 5), (('2', '0'), ('1', '1')))	2
1849	((4, 5), (('0', '1'), ('0', '0')))	2
1850	((4, 5), (('3', '2'), ('1', '1')))	aT
1851	((4, 5), (('3', '2'), ('1', '0')))	aT
1852	((4, 5), (('0', '1'), ('0', '1')))	2
1853	((4, 5), (('2', '1'), ('0', '0')))	2
1854	((4, 5), (('1', '2'), ('1', '0')))	2
1855	((4, 5), (('2', '1'), ('0', '1')))	2
1856	((4, 5), (('1', '0'), ('0', '1')))	2
1857	((4, 5), (('3', '0'), ('0', '0')))	2
1858	((4, 5), (('1', '0'), ('0', '0')))	2
1859	((4, 5), (('1', '2'), ('1', '1')))	2
1860	((4, 5), (('0', '0'), ('0', '0')))	2
1861	((4, 5), (('3', '0'), ('0', '1')))	2
1862	((4, 6), (('3', '1'), ('0', '0')))	0
1863	((4, 6), (('0', '0'), ('0', '1')))	0
1864	((4, 6), (('3', '1'), ('0', '1')))	aT
1865	((4, 6), (('1', '1'), ('0', '0')))	0
1866	((4, 6), (('1', '1'), ('0', '1')))	0
1867	((4, 6), (('0', '2'), ('0', '0')))	0
1868	((4, 6), (('2', '1'), ('1', '0')))	0
1869	((4, 6), (('0', '1'), ('1', '0')))	0
1870	((4, 6), (('2', '1'), ('1', '1')))	0
1871	((4, 6), (('0', '1'), ('1', '1')))	0
1872	((4, 6), (('0', '2'), ('1', '0')))	aT
1873	((4, 6), (('1', '0'), ('1', '0')))	0
1874	((4, 6), (('0', '0'), ('1', '0')))	0
1875	((4, 6), (('0', '2'), ('1', '1')))	aT
1876	((4, 6), (('0', '2'), ('0', '1')))	aT
1877	((4, 6), (('1', '0'), ('1', '1')))	0
1878	((4, 6), (('3', '0'), ('1', '0')))	aT
1879	((4, 6), (('2', '2'), ('0', '1')))	aT
1880	((4, 6), (('2', '2'), ('0', '0')))	0
1881	((4, 6), (('3', '1'), ('1', '0')))	aT
1882	((4, 6), (('3', '0'), ('1', '1')))	aT
1883	((4, 6), (('2', '0'), ('0', '0')))	0
1884	((4, 6), (('3', '1'), ('1', '1')))	aT
1885	((4, 6), (('0', '0'), ('1', '1')))	0
1886	((4, 6), (('2', '0'), ('0', '1')))	0
1887	((4, 6), (('1', '1'), ('1', '0')))	0
1888	((4, 6), (('3', '2'), ('0', '0')))	0
1889	((4, 6), (('1', '1'), ('1', '1')))	0
1890	((4, 6), (('3', '2'), ('0', '1')))	aT
1891	((4, 6), 'sink')	0
1892	((4, 6), (('1', '2'), ('0', '0')))	0
1893	((4, 6), (('1', '2'), ('0', '1')))	aT
1894	((4, 6), (('2', '2'), ('1', '0')))	aT
1895	((4, 6), (('2', '0'), ('1', '0')))	0
1896	((4, 6), (('2', '2'), ('1', '1')))	aT
1897	((4, 6), (('2', '0'), ('1', '1')))	0
1898	((4, 6), (('0', '1'), ('0', '0')))	0
1899	((4, 6), (('3', '2'), ('1', '1')))	aT
1900	((4, 6), (('3', '2'), ('1', '0')))	aT
1901	((4, 6), (('0', '1'), ('0', '1')))	0
1902	((4, 6), (('2', '1'), ('0', '0')))	0
1903	((4, 6), (('1', '2'), ('1', '0')))	aT
1904	((4, 6), (('2', '1'), ('0', '1')))	0
1905	((4, 6), (('1', '0'), ('0', '1')))	0
1906	((4, 6), (('3', '0'), ('0', '0')))	0
1907	((4, 6), (('1', '0'), ('0', '0')))	0
1908	((4, 6), (('1', '2'), ('1', '1')))	aT
1909	((4, 6), (('0', '0'), ('0', '0')))	0
1910	((4, 6), (('3', '0'), ('0', '1')))	aT
1911	((4, 7), (('3', '1'), ('0', '0')))	0
1912	((4, 7), (('0', '0'), ('0', '1')))	0
1913	((4, 7), (('3', '1'), ('0', '1')))	aT
1914	((4, 7), (('1', '1'), ('0', '0')))	0
1915	((4, 7), (('1', '1'), ('0', '1')))	0
1916	((4, 7), (('0', '2'), ('0', '0')))	0
1917	((4, 7), (('2', '1'), ('1', '0')))	0
1918	((4, 7), (('0', '1'), ('1', '0')))	0
1919	((4, 7), (('2', '1'), ('1', '1')))	0
1920	((4, 7), (('0', '1'), ('1', '1')))	0
1921	((4, 7), (('0', '2'), ('1', '0')))	aT
1922	((4, 7), (('1', '0'), ('1', '0')))	0
1923	((4, 7), (('0', '0'), ('1', '0')))	0
1924	((4, 7), (('0', '2'), ('1', '1')))	aT
1925	((4, 7), (('0', '2'), ('0', '1')))	aT
1926	((4, 7), (('1', '0'), ('1', '1')))	0
1927	((4, 7), (('3', '0'), ('1', '0')))	aT
1928	((4, 7), (('2', '2'), ('0', '1')))	aT
1929	((4, 7), (('2', '2'), ('0', '0')))	0
1930	((4, 7), (('3', '1'), ('1', '0')))	aT
1931	((4, 7), (('3', '0'), ('1', '1')))	aT
1932	((4, 7), (('2', '0'), ('0', '0')))	0
1933	((4, 7), (('3', '1'), ('1', '1')))	aT
1934	((4, 7), (('0', '0'), ('1', '1')))	0
1935	((4, 7), (('2', '0'), ('0', '1')))	0
1936	((4, 7), (('1', '1'), ('1', '0')))	0
1937	((4, 7), (('3', '2'), ('0', '0')))	0
1938	((4, 7), (('1', '1'), ('1', '1')))	0
1939	((4, 7), (('3', '2'), ('0', '1')))	aT
1940	((4, 7), 'sink')	0
1941	((4, 7), (('1', '2'), ('0', '0')))	0
1942	((4, 7), (('1', '2'), ('0', '1')))	aT
1943	((4, 7), (('2', '2'), ('1', '0')))	aT
1944	((4, 7), (('2', '0'), ('1', '0')))	0
1945	((4, 7), (('2', '2'), ('1', '1')))	aT
1946	((4, 7), (('2', '0'), ('1', '1')))	0
1947	((4, 7), (('0', '1'), ('0', '0')))	0
1948	((4, 7), (('3', '2'), ('1', '1')))	aT
1949	((4, 7), (('3', '2'), ('1', '0')))	aT
1950	((4, 7), (('0', '1'), ('0', '1')))	0
1951	((4, 7), (('2', '1'), ('0', '0')))	0
1952	((4, 7), (('1', '2'), ('1', '0')))	aT
1953	((4, 7), (('2', '1'), ('0', '1')))	0
1954	((4, 7), (('1', '0'), ('0', '1')))	0
1955	((4, 7), (('3', '0'), ('0', '0')))	0
1956	((4, 7), (('1', '0'), ('0', '0')))	0
1957	((4, 7), (('1', '2'), ('1', '1')))	aT
1958	((4, 7), (('0', '0'), ('0', '0')))	0
1959	((4, 7), (('3', '0'), ('0', '1')))	aT
1960	((5, 0), (('3', '1'), ('0', '0')))	3
1961	((5, 0), (('0', '0'), ('0', '1')))	0
1962	((5, 0), (('3', '1'), ('0', '1')))	0
1963	((5, 0), (('1', '1'), ('0', '0')))	3
1964	((5, 0), (('1', '1'), ('0', '1')))	3
1965	((5, 0), (('0', '2'), ('0', '0')))	3
1966	((5, 0), (('2', '1'), ('1', '0')))	3
1967	((5, 0), (('0', '1'), ('1', '0')))	3
1968	((5, 0), (('2', '1'), ('1', '1')))	3
1969	((5, 0), (('0', '1'), ('1', '1')))	3
1970	((5, 0), (('0', '2'), ('1', '0')))	0
1971	((5, 0), (('1', '0'), ('1', '0')))	3
1972	((5, 0), (('0', '0'), ('1', '0')))	0
1973	((5, 0), (('0', '2'), ('1', '1')))	0
1974	((5, 0), (('0', '2'), ('0', '1')))	0
1975	((5, 0), (('1', '0'), ('1', '1')))	3
1976	((5, 0), (('3', '0'), ('1', '0')))	aT
1977	((5, 0), (('2', '2'), ('0', '1')))	0
1978	((5, 0), (('2', '2'), ('0', '0')))	0
1979	((5, 0), (('3', '1'), ('1', '0')))	aT
1980	((5, 0), (('3', '0'), ('1', '1')))	aT
1981	((5, 0), (('2', '0'), ('0', '0')))	0
1982	((5, 0), (('3', '1'), ('1', '1')))	aT
1983	((5, 0), (('0', '0'), ('1', '1')))	0
1984	((5, 0), (('2', '0'), ('0', '1')))	0
1985	((5, 0), (('1', '1'), ('1', '0')))	3
1986	((5, 0), (('3', '2'), ('0', '0')))	3
1987	((5, 0), (('1', '1'), ('1', '1')))	3
1988	((5, 0), (('3', '2'), ('0', '1')))	0
1989	((5, 0), 'sink')	0
1990	((5, 0), (('1', '2'), ('0', '0')))	3
1991	((5, 0), (('1', '2'), ('0', '1')))	3
1992	((5, 0), (('2', '2'), ('1', '0')))	0
1993	((5, 0), (('2', '0'), ('1', '0')))	0
1994	((5, 0), (('2', '2'), ('1', '1')))	0
1995	((5, 0), (('2', '0'), ('1', '1')))	0
1996	((5, 0), (('0', '1'), ('0', '0')))	3
1997	((5, 0), (('3', '2'), ('1', '1')))	aT
1998	((5, 0), (('3', '2'), ('1', '0')))	aT
1999	((5, 0), (('0', '1'), ('0', '1')))	3
2000	((5, 0), (('2', '1'), ('0', '0')))	3
2001	((5, 0), (('1', '2'), ('1', '0')))	3
2002	((5, 0), (('2', '1'), ('0', '1')))	3
2003	((5, 0), (('1', '0'), ('0', '1')))	3
2004	((5, 0), (('3', '0'), ('0', '0')))	3
2005	((5, 0), (('1', '0'), ('0', '0')))	3
2006	((5, 0), (('1', '2'), ('1', '1')))	3
2007	((5, 0), (('0', '0'), ('0', '0')))	0
2008	((5, 0), (('3', '0'), ('0', '1')))	0
2009	((5, 1), (('3', '1'), ('0', '0')))	2
2010	((5, 1), (('0', '0'), ('0', '1')))	0
2011	((5, 1), (('3', '1'), ('0', '1')))	0
2012	((5, 1), (('1', '1'), ('0', '0')))	2
2013	((5, 1), (('1', '1'), ('0', '1')))	2
2014	((5, 1), (('0', '2'), ('0', '0')))	0
2015	((5, 1), (('2', '1'), ('1', '0')))	2
2016	((5, 1), (('0', '1'), ('1', '0')))	2
2017	((5, 1), (('2', '1'), ('1', '1')))	2
2018	((5, 1), (('0', '1'), ('1', '1')))	2
2019	((5, 1), (('0', '2'), ('1', '0')))	0
2020	((5, 1), (('1', '0'), ('1', '0')))	2
2021	((5, 1), (('0', '0'), ('1', '0')))	0
2022	((5, 1), (('0', '2'), ('1', '1')))	0
2023	((5, 1), (('0', '2'), ('0', '1')))	0
2024	((5, 1), (('1', '0'), ('1', '1')))	2
2025	((5, 1), (('3', '0'), ('1', '0')))	aT
2026	((5, 1), (('2', '2'), ('0', '1')))	0
2027	((5, 1), (('2', '2'), ('0', '0')))	0
2028	((5, 1), (('3', '1'), ('1', '0')))	aT
2029	((5, 1), (('3', '0'), ('1', '1')))	aT
2030	((5, 1), (('2', '0'), ('0', '0')))	0
2031	((5, 1), (('3', '1'), ('1', '1')))	aT
2032	((5, 1), (('0', '0'), ('1', '1')))	0
2033	((5, 1), (('2', '0'), ('0', '1')))	0
2034	((5, 1), (('1', '1'), ('1', '0')))	2
